ciqual_code,nom,Énergie_kcal_100g,Lipides_g_100g,AG_saturés_g_100g,Acide_oléique_W9_g_100g,Acide_linoléique_W6_LA_g_100g,Acide_alpha-linolénique_W3_ALA_g_100g,EPA_g_100g,DHA_g_100g,Cholestérol_mg_100g,Glucides_g_100g,Sucres_g_100g,Fibres_g_100g,Protéines_g_100g,Sel_g_100g,Calcium_mg_100g,Cuivre_mg_100g,Fer_mg_100g,Iode_µg_100g,Magnésium_mg_100g,Manganèse_mg_100g,Phosphore_mg_100g,Potassium_mg_100g,Sélénium_µg_100g,Sodium_mg_100g,Zinc_mg_100g,Rétinol_µg_100g,Beta-Carotène_µg_100g,Vitamine_D_µg_100g,Vitamine_E_mg_100g,Vitamine_K1_µg_100g,Vitamine_K2_µg_100g,Vitamine_C_mg_100g,Vitamine_B1_mg_100g,Vitamine_B2_mg_100g,Vitamine_B3_mg_100g,Vitamine_B5_mg_100g,Vitamine_B6_mg_100g,Vitamine_B9_µg_100g,Vitamine_B12_µg_100g,Eau_g_100g,Fructose_g_100g,Galactose_g_100g,Glucose_g_100g,Lactose_g_100g,Maltose_g_100g,Saccharose_g_100g,Amidon_g_100g,Polyols_g_100g,Alcool_g_100g
8551,"Andouillette, grillée/poêlée",301.0,22.3,11.1,7.76,2.27,0.2,0.0,,344.0,0.54,0.2,1.0,24.5,2.73,35.6,0.2,2.3,15.0,9.6,0.1,98.3,64.0,19.0,1090.0,4.3,52.0,30.0,0.5,,,,1.0,0.035,0.15,0.96,0.24,0.09,20.0,0.91,48.7,,,,,,,1.0,0.0,0.0
11093,"Aneth, frais",48.2,1.1,0.34,0.68,0.07,0.011,0.0,0.0,0.0,3.9,1.2,3.5,3.93,0.15,202.0,0.22,5.5,3.9,28.0,2.7,51.9,647.0,2.7,27.0,1.8,0.0,,0.0,,,,70.0,0.19,0.43,2.4,0.3,0.3,,0.0,86.0,,,,,,,,0.0,0.0
11063,"Aneth, séché",315.0,4.36,0.23,,,,,,0.0,42.2,,13.6,20.0,0.52,1780.0,0.49,48.8,,451.0,3.95,543.0,3310.0,,208.0,3.3,0.0,,0.0,,,,50.0,0.42,0.28,2.81,,1.71,,0.0,7.3,,,,,,,,0.0,0.0
27001,"Anguille, bouillie/cuite à l'eau",197.0,12.7,3.28,,,,0.24,0.47,,0.0,0.0,0.0,20.5,,,0.029,,8.0,,0.04,,,28.0,,2.08,,0.0,,5.1,,,,,,,,,,,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27016,"Anguille, crue",240.0,18.6,4.25,6.18,0.66,0.2,0.49,0.68,120.0,2.06,0.0,0.0,16.1,0.16,23.6,0.041,0.71,36.3,18.0,0.078,285.0,260.0,28.7,65.5,2.27,1280.0,0.0,16.0,,1.25,1.7,1.6,0.17,0.24,3.16,0.17,0.21,13.8,2.8,62.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26999,"Anguille, cuite (aliment moyen)",213.0,13.8,3.15,,,,0.2,0.37,,0.0,0.0,0.0,22.1,,,0.029,,8.0,,0.04,,,,,2.08,,0.0,,,,,,,,,,,,,60.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27000,"Anguille, rôtie/cuite au four",229.0,15.0,3.02,,,,0.17,0.28,161.0,0.0,0.0,0.0,23.6,0.16,26.0,0.029,0.64,8.0,26.0,0.04,277.0,349.0,,65.0,2.08,1140.0,0.0,,,,,1.8,0.18,0.051,4.49,0.28,0.077,17.0,2.89,59.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13056,"Anone ou chérimole, chair sans peau, crue",80.0,0.68,0.23,0.021,0.028,0.16,0.0,0.0,0.0,15.4,12.9,3.0,1.57,0.018,10.0,0.069,0.27,0.4,17.0,0.093,26.0,287.0,,7.0,0.16,0.0,2.0,0.0,0.27,,,12.6,0.1,0.13,0.64,0.35,0.26,23.0,0.0,79.4,6.28,0.0,5.93,0.0,0.0,0.66,0.0,,0.0
20995,"Ao-nori (Ulva sp., ex Enteromorpha sp.), séchée ou déshydratée",225.0,2.5,0.55,,,,,,0.0,19.5,1.35,35.1,13.6,10.2,1550.0,1.16,205.0,9900.0,2260.0,16.5,860.0,1810.0,15.4,4090.0,5.54,0.0,1380.0,0.0,8.54,7.91,,48.8,0.29,1.1,4.75,,,27.3,,7.98,,,,,,,,0.0,0.0
1007,Apéritif à base de vin ou vermouth,137.0,0.0,0.0,,,,,,0.0,11.3,11.1,0.0,0.054,0.038,7.37,0.1,0.44,1.2,7.0,0.0,6.25,48.0,0.0,15.0,0.035,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.045,,0.0075,0.0,0.0033,75.3,,,,,,,0.0,0.0,13.1
1011,"Apéritif anisé sans alcool, à diluer",6.0,0.0,0.0,,,,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.038,1.83,,0.0,1.2,0.33,0.004,0.0,3.9,0.0,15.0,0.03,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
10057,"Araignée de mer, bouillie/cuite à l'eau",108.0,3.8,1.14,0.44,0.03,0.01,0.52,0.35,115.0,0.16,0.0,0.0,18.3,0.96,230.0,0.91,2.0,80.0,64.0,0.07,250.0,260.0,110.0,385.0,5.9,21.0,0.0,0.25,1.84,0.8,,0.5,0.015,1.25,1.43,0.79,0.12,95.1,9.13,75.3,,,,,,,0.0,0.0,0.0
20067,"Artichaut, appertisé, égoutté",39.8,0.2,0.0,,,,0.0,0.0,,6.5,1.5,3.0,1.5,0.8,,,,,,,,,,320.0,,0.0,,,,,,,,,,,,,,89.9,,,,,,,,,0.0
20155,"Artichaut, coeur, appertisé, égoutté",24.2,0.5,0.01,0.01,0.01,0.01,0.01,0.01,,2.31,1.2,3.2,1.8,0.78,25.0,0.07,0.4,20.0,18.0,0.13,34.0,150.0,20.0,310.0,0.28,0.0,24.6,0.25,,6.29,,12.2,0.021,0.03,0.39,0.13,0.026,,,90.5,0.6,,0.6,0.2,0.2,0.2,0.35,0.5,0.0
20052,"Artichaut, cru",45.4,0.15,0.036,,,,0.0,0.0,0.0,4.84,0.99,5.4,3.27,0.24,44.0,0.23,1.28,1.08,60.0,0.26,90.0,370.0,0.23,94.0,0.49,0.0,8.0,0.0,,14.8,,11.7,0.072,0.066,1.05,0.34,0.12,,0.0,84.9,,,,,,,0.6,,0.0
20000,"Artichaut, cuit",33.2,0.28,0.069,0.0029,0.11,0.025,0.0,0.0,0.0,0.99,0.99,8.3,2.53,0.15,42.9,0.082,0.67,5.0,44.6,0.14,73.0,427.0,10.0,60.0,0.29,0.0,8.0,0.0,0.19,14.8,,9.1,0.05,0.089,1.11,0.24,0.081,89.0,0.0,85.8,0.02,0.0,0.24,0.0,0.0,0.73,0.0,,0.0
20074,"Artichaut, cuit à la vapeur sous pression",46.4,0.3,0.01,0.01,0.01,0.01,0.01,0.01,,3.24,1.9,10.9,2.63,0.068,42.0,0.05,0.7,20.0,41.0,0.17,56.0,480.0,20.0,27.0,0.27,0.0,43.4,,0.19,1.47,,0.5,0.03,0.023,0.82,0.35,0.086,,,81.4,0.7,,0.2,0.2,0.2,1.2,0.35,0.5,0.0
20156,"Artichaut, fond, appertisé, égoutté",23.4,0.5,0.01,0.01,0.01,0.01,0.01,0.01,,3.02,0.8,2.6,1.2,0.73,36.0,0.06,0.36,20.0,20.0,0.05,26.0,140.0,20.0,293.0,0.2,0.0,10.7,0.25,,1.57,,18.0,0.041,0.01,0.2,0.09,0.22,,,91.3,0.8,,0.2,0.2,0.2,0.2,0.35,0.5,0.0
20232,"Artichaut, fond, surgelé, cru",54.5,0.42,0.1,,,,0.0,0.0,0.0,7.02,1.89,7.54,1.89,0.18,,,,,,,,,,45.0,,0.0,,,,,,,,,,,,,,85.9,,,,,,,,,0.0
20998,"Ascophylle noueux ou goémon noir (Ascophyllum nodosum), séché ou déshydraté",206.0,2.7,0.11,,,,,,0.0,16.3,,43.6,7.4,7.18,1600.0,0.7,19.3,68500.0,831.0,2.3,94.0,2140.0,5.7,2870.0,6.0,0.0,3700.0,1.0,14.0,1020.0,,89.4,0.3,0.7,1.9,0.02,,22.7,,10.7,,,,,,,,0.0,0.0
12761,Asiago,356.0,25.6,15.9,,,,,,90.0,0.0,0.0,0.0,32.1,1.9,770.0,,0.7,,,,530.0,97.0,,760.0,2.2,175.0,150.0,0.19,0.48,,,0.0,0.03,0.35,0.1,,0.09,40.0,,,,,,,,,0.0,0.0,0.0
20277,"Asperge blanche, bouillie/cuite à l'eau",17.3,0.3,0.1,0.08,0.08,0.01,0.01,0.01,,1.63,1.2,1.3,1.44,0.013,15.0,0.09,0.26,20.0,7.1,0.07,29.0,120.0,20.0,5.0,0.3,0.0,19.1,0.0,1.5,0.8,,5.16,0.04,0.018,0.15,0.1,0.029,149.0,0.0,94.9,0.8,,0.4,0.2,0.2,0.2,0.35,0.5,0.0
20299,"Asperge verte, bouillie/cuite à l'eau",25.3,0.3,0.07,0.01,0.13,0.06,0.01,0.01,,1.73,1.3,2.2,2.69,0.013,21.0,0.11,0.64,20.0,10.0,0.13,49.0,220.0,20.0,5.0,0.49,0.0,438.0,0.0,1.5,12.5,,4.73,0.067,0.056,0.7,0.24,0.046,149.0,0.0,92.7,0.8,,0.3,0.2,0.2,0.2,0.35,0.5,0.0
20076,"Asperge, appertisée, égouttée",20.3,0.65,0.15,0.002,0.05,0.004,0.0,0.0,0.0,1.2,1.03,1.55,1.57,0.72,16.0,0.096,1.83,0.53,10.0,0.17,43.0,172.0,0.97,287.0,0.4,0.0,493.0,0.0,1.22,41.3,,18.4,0.061,0.1,0.95,0.14,0.11,96.0,0.0,94.0,0.53,,0.38,0.0,0.15,0.12,,,0.0
20282,"Asperge, blanche ou violette, pelée, crue",21.0,0.12,0.04,0.0045,0.046,0.0042,0.0,0.0,0.0,1.62,1.62,2.1,2.2,0.005,24.0,0.19,2.14,1.91,14.0,0.16,52.0,202.0,1.33,2.0,0.54,0.0,449.0,0.0,1.13,41.6,,5.6,0.14,0.14,0.98,0.27,0.091,52.0,0.0,93.2,0.86,0.0,0.56,0.0,0.0,0.2,,,0.0
20349,"Asperge, bouillie/cuite à l'eau (aliment moyen)",20.7,0.3,0.087,0.048,0.1,0.029,0.01,0.01,,1.67,1.24,1.69,1.97,0.0098,17.6,0.099,0.42,20.0,8.35,0.096,37.6,163.0,20.0,3.93,0.38,0.0,199.0,0.0,1.5,5.6,,4.98,0.052,0.034,0.38,0.16,0.036,149.0,0.0,94.0,0.8,,0.36,0.2,0.2,0.14,0.35,0.5,0.0
20279,"Asperge, verte, crue",24.7,0.27,0.069,0.005,0.15,0.013,0.0,0.0,0.0,2.03,1.5,2.15,2.46,0.014,22.4,,1.0,,12.2,,85.5,267.0,2.3,3.85,,0.0,449.0,0.0,1.13,41.6,,15.5,,,,,0.15,52.0,0.0,92.5,,,,,,,,,0.0
20300,"Aubergine, chair et peau, rôtie/cuite au four",31.1,0.3,0.01,0.01,0.01,0.01,0.01,0.01,,3.83,3.4,1.9,1.31,0.013,13.0,0.08,0.59,20.0,20.0,0.15,31.0,310.0,20.0,5.0,0.14,0.0,60.2,,,0.8,,0.5,0.015,0.01,0.42,0.52,0.053,,,91.0,1.4,0.2,1.8,0.2,0.2,0.2,0.35,0.5,0.0
20053,"Aubergine, crue",22.9,0.18,0.034,0.011,0.067,0.0091,0.0,0.0,0.0,2.7,2.7,3.0,0.98,0.005,9.0,0.081,0.23,0.48,14.0,0.23,24.0,229.0,0.4,2.0,0.16,0.0,14.0,0.0,0.3,3.5,,2.2,0.039,0.037,0.65,0.28,0.084,22.0,0.0,92.3,1.23,,1.26,,,0.21,,,0.0
20002,"Aubergine, cuite",27.1,0.23,0.044,0.012,0.084,0.0094,0.0,0.0,0.0,4.17,3.2,2.5,0.83,0.0025,20.1,0.058,0.25,1.0,15.0,0.12,15.0,123.0,3.35,1.0,0.098,0.0,22.0,0.0,0.41,2.9,,1.3,0.076,0.02,0.6,0.075,0.086,14.0,0.0,89.7,1.15,,1.4,,0.3,0.3,,,0.0
36800,"Autruche, viande crue",159.0,8.7,,,,,,,71.0,0.0,0.0,0.0,20.2,0.18,7.0,0.13,2.91,,20.0,0.017,199.0,291.0,33.0,72.0,3.51,0.0,0.0,,0.24,,,0.0,0.18,0.27,4.38,1.08,0.48,7.0,4.61,71.1,,,,,,,,0.0,0.0
36801,"Autruche, viande cuite",168.0,7.07,,,,,,,83.0,0.0,0.0,0.0,26.2,0.2,8.0,0.14,3.43,,23.0,0.017,224.0,323.0,36.5,80.0,4.33,0.0,0.0,0.1,0.22,3.5,,0.0,0.21,0.27,6.56,1.21,0.5,14.0,5.74,67.1,,,,,,,,0.0,0.0
13004,"Avocat, chair sans peau, sans noyau, cru",203.0,20.6,4.51,8.72,2.68,0.15,0.01,0.01,0.5,0.0,0.4,3.6,1.56,0.015,9.4,0.18,0.34,20.0,21.0,0.2,38.0,430.0,20.0,6.0,0.43,0.0,5.0,0.0,1.97,14.5,,0.5,0.052,0.037,1.56,1.07,0.17,89.0,0.0,70.3,0.16,0.073,0.16,0.2,0.2,0.2,0.35,0.5,0.0
9310,"Avoine, crue",378.0,6.9,1.22,2.17,1.65,0.073,0.0,0.0,0.0,55.7,1.2,10.6,16.9,0.005,54.0,0.63,4.72,,177.0,4.92,523.0,429.0,9.0,2.0,3.97,0.0,,0.0,,,,0.0,0.76,0.14,0.96,1.35,0.12,,0.0,8.22,,,,,,,52.6,0.0,0.0
23021,"Baba au rhum, artisanal",243.3,9.9,6.42,2.08,0.26,0.05,0.01,0.01,47.0,36.3,29.9,0.8,2.25,0.22,24.0,0.04,0.7,10.0,6.7,0.07,41.0,60.0,20.0,87.0,0.23,76.5,34.1,0.25,,1.88,,0.82,0.015,0.1,0.1,0.26,0.016,6.37,0.14,50.1,2.82,0.1,3.22,0.73,0.83,22.3,5.4,0.0,
19688,"Baba au rhum, rayon frais",174.0,2.35,1.8,,0.097,0.0078,,,,28.3,28.3,0.76,2.8,0.33,,,,,,,,,,96.5,,,,,,,,,,,,,,,,64.3,1.75,,,,0.63,13.3,,0.0,3.8
13183,"Baie de goji, séchée",300.0,2.9,0.75,0.4,1.04,0.1,0.002,0.002,2.2,49.0,48.4,11.8,12.1,0.91,56.5,0.73,4.9,2.5,89.2,0.79,205.0,1600.0,2.17,362.0,1.0,16.0,527.0,0.0,,14.9,,13.2,0.21,0.15,2.37,0.68,0.14,,,18.4,22.8,,23.5,0.5,0.5,2.1,1.2,0.01,0.0
23300,Baklava ou baklawa (pâtisserie orientale aux amandes et sirop),459.0,24.5,4.7,13.8,5.26,0.077,,,37.0,49.2,39.6,1.0,10.4,0.075,98.3,0.4,1.5,20.0,95.0,0.9,125.0,255.0,5.0,29.8,1.12,92.0,26.0,0.18,6.55,,,0.4,0.062,0.3,1.2,0.16,0.18,24.0,0.02,13.5,13.5,,14.9,0.2,0.2,11.2,9.6,0.0,0.0
20198,"Bambou, pousse, crue",29.1,0.3,0.069,,,,0.0,0.0,0.0,2.57,2.57,2.2,2.6,0.01,13.0,0.19,0.5,,3.0,0.26,59.0,533.0,0.8,4.0,1.1,0.0,12.0,0.0,1.0,0.0,,4.0,0.15,0.07,0.6,0.16,0.24,7.0,0.0,91.0,,,,,,,,0.0,0.0
20188,"Bambou, pousses, appertisées, égouttées",19.3,0.31,0.072,,,,0.0,0.0,0.0,1.9,1.89,1.2,1.63,0.19,10.0,0.098,0.28,,3.5,0.14,22.5,307.0,0.5,74.1,0.56,0.0,8.0,0.0,0.63,0.0,,1.1,0.023,0.038,0.22,0.079,0.12,3.0,0.0,95.1,0.3,,0.28,,0.3,0.3,,,0.0
20800,"Banane jaune, chair sans peau, cuite à la vapeur, prélevée à la Martinique",4.8,0.057,,,,,0.0,0.0,0.0,,,,1.06,,,,,,27.0,,,358.0,,,,0.0,,,,,,6.07,,,,,0.367,,,64.1,,,,,,,18.2,,0.0
53100,"Banane plantain, crue",132.0,0.37,0.14,,,,0.0,0.0,0.0,29.6,,2.3,1.3,0.01,3.0,0.081,0.6,2.5,37.0,0.0,34.0,499.0,,4.0,0.14,0.0,457.0,0.0,,0.7,,18.4,0.052,0.054,0.69,0.26,0.3,,0.0,65.3,,,,,,,23.7,,0.0
53101,"Banane plantain, cuite",125.0,0.18,0.069,,,,0.0,0.0,0.0,28.9,14.0,2.3,0.79,0.013,2.0,0.066,0.58,,32.0,,28.0,465.0,,5.0,0.13,0.0,369.0,0.0,,0.7,,10.9,0.046,0.052,0.76,0.23,0.24,,0.0,67.3,,,,,,,,0.0,0.0
13005,"Banane, chair sans peau, crue",87.6,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0,19.7,15.6,2.7,1.06,0.013,5.1,0.06,0.2,20.0,28.0,0.36,29.0,320.0,20.0,5.0,0.14,0.0,28.5,0.0,0.1,0.8,,7.16,0.054,0.01,0.39,0.31,0.18,20.0,0.0,75.8,3.8,0.0,3.9,0.2,0.2,7.9,3.8,0.5,0.0
13089,"Banane, chair sans peau, sèche",365.0,1.81,0.7,,,,0.0,0.0,0.0,78.4,47.3,9.9,3.89,0.0075,22.0,0.39,1.15,3.0,108.0,0.57,74.0,1490.0,3.9,3.0,0.61,0.0,101.0,0.0,0.39,2.0,,7.0,0.18,0.24,2.8,,0.44,14.0,0.0,3.0,,,,,,,,,0.0
26206,"Bar commun ou loup (Méditerranée), élevage, cru",124.0,4.25,1.04,0.57,0.24,0.038,0.4,0.54,56.8,0.0,0.0,0.0,21.4,0.12,5.6,0.1,0.39,9.36,32.3,0.1,209.0,430.0,7.57,46.6,0.41,14.7,0.0063,2.31,0.84,0.1,,,0.18,0.09,6.79,0.53,0.39,5.0,4.33,72.8,,,,,,,0.0,0.0,0.0
26205,"Bar commun ou loup (Méditerranée), sauvage, cru",97.9,1.94,0.49,0.26,0.015,0.008,0.13,0.28,58.1,0.0,0.0,0.0,20.1,0.18,1.56,0.1,0.4,23.3,28.3,0.1,191.0,371.0,25.4,71.4,0.43,5.6,0.0,3.65,0.84,0.1,,,0.064,0.098,3.72,0.33,0.39,5.0,4.16,76.8,,,,,,,0.0,0.0,0.0
26072,"Bar commun ou loup, cru",86.1,0.7,0.2,0.14,0.02,0.01,0.04,0.12,47.6,0.9,0.0,0.0,19.1,0.23,10.0,0.04,0.26,21.9,27.0,0.01,207.0,390.0,30.0,92.3,0.3,21.0,0.0,5.59,0.84,0.8,,0.66,0.025,0.058,3.67,0.55,0.34,22.2,3.12,78.1,0.2,,0.2,0.2,0.2,0.2,0.0,0.0,0.0
27030,"Bar commun ou loup, rôti/cuit au four",151.0,6.51,1.27,1.45,0.56,0.15,0.35,0.5,63.3,1.02,0.0,0.0,22.2,0.17,11.0,0.05,0.28,13.4,30.3,0.01,183.0,410.0,50.0,68.8,0.42,21.0,,4.15,,0.8,,,0.17,0.08,3.49,0.53,0.26,12.6,3.7,69.1,,,,,,,0.0,0.0,0.0
26001,"Bar rayé ou bar d'Amérique, cru",113.0,3.58,0.76,,,,0.24,0.47,78.3,0.0,0.0,0.0,20.3,0.19,66.0,0.081,1.41,60.0,36.0,,218.0,356.0,36.5,76.3,0.63,30.7,,,,,,2.05,0.087,0.065,1.62,0.79,0.19,13.7,2.71,74.6,,,,,,,0.0,0.0,0.0
31002,"Barre à la noix de coco, enrobée de chocolat",475.0,23.8,19.6,3.75,0.47,0.022,,,5.5,60.2,53.0,3.0,3.88,0.5,78.8,0.3,1.8,11.0,46.8,0.6,103.0,331.0,1.0,200.0,0.8,8.0,11.0,0.5,0.18,,,0.5,0.042,0.18,0.47,0.27,0.21,25.0,0.17,7.83,0.2,,3.31,3.8,3.41,42.5,0.2,0.81,0.0
31102,"Barre céréalière ""équilibre"" au chocolat, enrichie en vitamines et minéraux",407.0,10.9,6.65,,,,,0.0,,70.3,32.3,3.7,5.99,0.7,607.0,,6.94,,35.0,,105.0,180.0,,277.0,1.0,0.0,0.0,1.1,10.0,,,56.7,0.91,1.07,12.1,4.8,1.26,140.0,1.01,4.48,2.86,,4.1,0.8,2.76,20.9,36.2,1.75,0.0
31101,"Barre céréalière ""équilibre"" aux fruits, enrichie en vitamines et minéraux",382.0,6.53,3.5,,,,,0.0,0.0,73.3,30.4,4.13,6.13,0.75,511.0,,8.05,20.0,20.0,,85.0,140.0,15.0,297.0,0.85,0.0,,0.0,2.8,,,50.0,1.07,1.25,14.4,5.1,1.45,169.0,1.47,8.45,,,,,,,40.9,1.99,0.0
31106,Barre céréalière au chocolat,451.0,14.9,7.37,3.39,0.88,0.1,0.0,0.0,3.3,73.0,32.9,4.5,6.55,0.51,260.0,0.28,3.1,4.0,45.0,0.6,280.0,217.0,5.0,201.0,1.0,6.0,11.0,0.62,,16.4,,0.5,0.58,0.56,6.8,0.33,0.81,74.0,0.2,2.54,2.1,0.0,6.19,2.06,5.82,16.6,33.5,6.6,0.0
31115,Barre céréalière au chocolat et aux fruits,419.0,11.8,7.45,,0.71,0.029,0.015,0.015,,70.4,34.8,4.04,5.7,0.56,,,,,,,,,,221.0,,,,,,,,41.2,0.6,0.75,8.3,,0.9,99.5,0.43,,3.93,,11.1,,6.0,6.8,29.7,0.0,0.0
31114,Barre céréalière aux amandes ou noisettes,444.0,18.2,4.03,10.2,2.74,0.12,0.01,0.01,,60.6,20.4,4.6,8.69,0.45,37.0,0.32,1.7,7.0,73.0,1.8,190.0,240.0,20.0,179.0,1.4,0.0,8.59,0.25,,2.17,,0.5,0.11,0.015,0.43,0.52,0.074,25.4,0.7,6.5,1.18,0.1,5.7,0.1,10.6,2.89,26.3,3.9,0.0
31113,Barre céréalière aux fruits,379.0,7.07,3.44,1.57,1.14,0.14,5.3e-05,0.0036,0.0,74.1,29.6,3.8,5.49,0.63,84.0,0.38,2.18,20.0,91.0,1.2,241.0,392.0,,249.0,1.6,0.0,,0.0,2.5,,,0.0,0.19,0.19,2.61,0.43,0.12,30.0,0.24,8.68,4.38,,11.6,0.16,8.81,2.91,37.1,6.45,0.0
31104,Barre céréalière diététique hypocalorique,391.0,11.2,9.6,,0.2,,,0.0,0.0,71.0,8.5,5.8,5.9,0.75,281.0,0.57,6.55,43.0,95.1,0.58,354.0,763.0,25.5,300.0,5.54,,,2.3,4.04,,,22.4,0.55,0.73,8.18,2.01,0.79,73.0,0.65,6.84,,,,,,,28.0,18.3,0.0
31100,"Barre céréalière pour petit déjeuner au lait, au chocolat ou non, enrichie en vitamines et minéraux",382.0,3.2,1.74,0.89,0.33,0.02,0.01,0.01,,79.5,28.1,4.5,7.06,0.54,752.0,,9.65,7.0,30.0,,150.0,320.0,,217.0,0.97,0.0,0.0,0.0,,,,,0.99,1.11,12.4,4.2,1.4,138.0,0.69,2.7,0.64,0.1,1.07,0.44,1.29,24.7,38.0,1.5,0.0
31098,Barre chocolat au lait avec nougat,532.0,29.0,17.4,8.51,1.01,0.09,0.01,0.01,25.3,60.5,60.1,2.9,5.8,0.11,150.0,0.28,2.3,20.0,50.0,0.36,160.0,260.0,20.0,45.3,0.97,55.6,31.5,0.5,,3.32,,0.5,0.073,0.21,0.11,0.71,0.07,19.2,0.37,0.6,1.95,,1.75,5.84,0.2,50.6,0.39,0.0,0.0
31071,Barre chocolatée aux fruits secs,494.0,26.0,9.53,5.76,0.92,0.057,0.0,0.0,5.55,57.6,45.1,1.53,7.23,0.38,122.0,0.4,1.3,4.96,13.6,,198.0,47.3,2.8,151.0,0.64,1.0,,0.03,,,,0.0,0.036,0.19,0.084,0.47,0.035,0.11,0.3,4.42,1.37,,6.35,6.77,3.88,26.7,10.9,1.69,0.0
31000,Barre chocolatée biscuitée,492.0,24.1,14.0,7.38,1.33,0.051,0.013,0.013,9.0,61.4,43.3,3.7,5.56,0.33,126.0,0.22,3.2,21.4,42.3,0.36,152.0,322.0,2.22,132.0,0.84,16.0,30.0,0.0,,3.0,,2.0,0.07,0.26,1.23,0.71,0.04,,0.25,3.8,0.32,0.32,3.98,6.28,2.16,30.9,17.7,0.46,0.0
31001,Barre chocolatée non biscuitée enrobée,496.0,24.1,14.0,6.98,1.45,0.053,0.0013,0.0056,24.6,66.4,47.0,0.6,3.7,0.5,99.8,0.15,2.49,15.6,50.9,0.13,148.0,171.0,2.2,200.0,0.56,100.0,,0.089,4.87,,,0.54,0.066,0.2,0.23,0.45,0.076,5.24,0.16,3.83,0.13,,5.45,5.71,5.32,30.4,5.0,1.63,0.0
31035,Barre glacée chocolatée,354.0,20.5,13.0,4.25,1.26,0.07,0.0,0.0,8.8,37.0,28.8,1.36,4.79,0.23,145.0,0.2,1.1,16.0,40.3,0.2,48.0,251.0,5.0,100.0,1.1,58.0,42.0,0.5,,,,1.0,0.067,0.32,0.82,0.56,0.13,0.87,0.26,35.2,0.23,,2.53,4.52,1.46,19.6,8.17,0.016,0.0
31012,Barre ou confiserie chocolatée au lait,551.0,34.2,16.6,13.4,2.08,0.08,0.01,0.01,18.4,50.9,43.3,1.7,8.75,0.23,262.0,,0.63,9.33,91.0,,231.0,282.0,,90.0,5.26,115.0,,0.045,3.18,,,1.01,0.08,0.42,0.32,0.71,0.077,6.8,0.78,2.3,0.32,0.1,0.94,9.4,1.26,31.4,4.74,0.0,0.0
23082,"Barre pâtissière, préemballée",378.0,14.9,1.59,8.14,2.73,0.94,0.01,0.01,48.6,54.7,26.8,1.4,5.38,1.28,15.0,0.05,0.52,,10.0,0.21,190.0,140.0,20.0,512.0,0.37,21.0,51.6,0.25,,18.2,,0.5,0.035,0.039,0.26,0.39,0.015,10.1,0.16,21.8,0.1,0.1,0.18,0.17,0.21,26.2,21.9,0.0,0.0
37000,"Base de pizza (pâte et sauce à la crème), crue",261.0,2.6,0.8,,,,,,,51.1,1.8,1.0,7.7,1.75,9.0,,,,,,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
37002,"Base de pizza (pâte et sauce à la tomate), crue",232.0,2.7,0.8,,,,,,,44.6,1.5,1.0,6.9,1.75,12.0,,,,,,,,,700.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
11033,"Basilic, frais",35.2,0.64,0.041,,,,0.0,0.0,0.0,3.4,0.3,1.6,3.15,0.01,177.0,0.39,3.17,,64.0,1.15,56.0,295.0,,4.0,0.81,0.0,3140.0,0.0,,415.0,,18.0,0.034,0.076,0.9,0.21,0.16,,0.0,92.1,0.019,0.26,0.019,0.0,0.0,0.0,0.0,0.0,0.0
11032,"Basilic, séché",244.0,4.07,2.16,1.07,,0.3,0.0,0.0,0.0,10.1,1.71,37.7,23.0,0.19,2240.0,2.1,89.8,,711.0,9.8,274.0,2630.0,,76.0,7.1,0.0,378.0,0.0,,1710.0,,0.8,0.08,1.2,4.9,0.84,1.34,,0.0,10.4,0.75,0.19,0.75,0.0,0.0,0.02,,0.0,0.0
20123,"Batavia, crue",14.9,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.0,1.78,1.1,2.1,1.25,0.015,26.0,0.04,0.39,20.0,8.7,0.28,17.0,200.0,20.0,6.0,0.16,0.0,891.0,0.0,0.22,20.6,,4.38,0.042,0.01,0.2,0.079,0.051,38.0,0.0,95.6,0.6,,0.5,0.2,0.2,0.2,0.35,0.5,0.0
25229,"Bâtonnet pané soja et blé (convient aux véganes ou végétaliens), préemballée",245.0,10.0,1.1,4.59,3.61,0.08,0.01,0.01,,18.8,0.0,5.41,16.9,1.13,70.0,0.32,2.5,20.0,59.0,1.0,170.0,350.0,20.0,452.0,1.3,,8.16,0.25,,2.64,,0.5,0.099,0.026,0.4,0.3,0.075,30.3,,46.2,0.1,0.1,0.1,0.1,0.1,0.1,15.5,0.0,0.0
